substation_id,CBSAFP,POPESTIMATE2019,rb,region,IPM_Region
133790,16980,9458539.0,p80,p80,p80
150660,33100,6166488.0,p102,p102,p102
116413,12060,6020364.0,p94,p94,p94
116412,12060,6020364.0,p94,p94,p94
141104,35620_p126,6585382.235587343,p126,p126,p126
150163,12060,6020364.0,p94,p94,p94
308515,19100,7573136.0,p63,p63,p63
120609,33100,6166488.0,p102,p102,p102
300261,19100,7573136.0,p63,p63,p63
108479,33100,6166488.0,p102,p102,p102
136019,35620_p126,6585382.235587343,p126,p126,p126
124076,33100,6166488.0,p102,p102,p102
129920,35620_p127,2528791.459936988,p127,p127,p127
110335,12060,6020364.0,p94,p94,p94
132302,35620_p126,6585382.235587343,p126,p126,p126
156251,35620_p126,6585382.235587343,p126,p126,p126
110339,12060,6020364.0,p94,p94,p94
134701,16980,9458539.0,p80,p80,p80
134714,16980,9458539.0,p80,p80,p80
133843,12060,6020364.0,p94,p94,p94
110601,12060,6020364.0,p94,p94,p94
116414,12060,6020364.0,p94,p94,p94
132256,35620_p126,6585382.235587343,p126,p126,p126
121936,16980,9458539.0,p80,p80,p80
134713,16980,9458539.0,p80,p80,p80
150710,33100,6166488.0,p102,p102,p102
150561,33100,6166488.0,p102,p102,p102
141125,35620_p126,6585382.235587343,p126,p126,p126
148716,33100,6166488.0,p102,p102,p102
120102,33100,6166488.0,p102,p102,p102
133191,35620_p126,6585382.235587343,p126,p126,p126
